,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,
270,0.0963386,0.0626207,0.0817177,0.143172,0.131353,0.203523,0.217325,0.194591,0.0605661,0.113652,0.0653311,0.066686,0.105352,0.036687,0.12159,0.115849,0.167675,0.195736,0.285664,0.0808608,0.0718777,0.144362,0.105407,0.124739,0.172466,0.132037,0.163036,0.222063,0.028979,0.123272,0.101542,0.0858125,0.112207,0.182229,0.0332339,0.164246,0.0439248,0.112812
269,-0.0186235,-0.0543382,0.021504,0.0446455,0.0123209,0.0441201,0.0971306,0.0617287,0.0210508,-0.0886811,0.115233,-0.044796,-0.0139769,0.0148142,0.042107,0.189636,0.0414602,0.0436334,0.0589227,0.0600201,-0.0583476,0.12778,0.115173,0.0449336,-0.0270425,0.172423,-0.00875139,0.0506755,0.146932,0.19281,0.118833,0.078158,0.0343774,0.00742342,0.115685,0.132836,0.0887128,0.0881639
268,-0.0115364,0.0143993,0.0885328,0.152086,0.106593,0.111326,0.179577,0.117353,-0.012134,0.126454,0.108371,0.102983,0.118215,0.208106,0.0402305,0.0575634,0.145798,0.154893,0.24503,0.165644,0.0861975,0.14596,0.145689,0.187091,0.17093,0.142808,0.256293,0.115704,0.104429,0.176223,0.243076,0.139601,0.188617,0.15455,0.119115,0.205183,0.0956074,0.101996
267,0.00503024,-0.031661,0.208894,0.170092,0.106727,0.24189,0.133189,0.14761,0.111597,0.178267,0.059969,-0.00235275,0.0815503,0.0392666,0.167172,0.0972639,0.144376,0.214273,0.22039,0.147859,0.0602213,0.117996,0.156381,0.103335,0.202598,0.087509,0.0723925,0.258901,0.204523,0.231145,0.151131,0.154776,0.11911,0.159945,0.134447,0.261051,0.198698,0.201457
266,-0.0513832,0.129164,0.060997,0.18924,0.099603,0.119009,0.16625,0.0301143,0.109869,0.194549,0.0403682,0.0618928,-0.00233211,0.0588947,0.0863409,0.196617,0.31074,0.105684,0.178007,0.188363,0.228361,0.170205,0.0839389,0.162394,0.26343,0.1215,0.131677,0.112829,0.101899,0.129319,0.1229,0.212398,0.106628,0.179693,0.180964,0.230356,0.226799,0.308842
265,0.0475851,0.0875712,0.108914,0.120547,0.155408,0.157547,0.158656,0.118169,0.204726,-0.00583173,0.0747124,0.0907757,0.113477,0.223408,0.069387,0.142209,0.26571,0.159836,0.189163,0.0609261,0.261846,0.109215,0.172863,0.176782,0.106938,0.156054,0.0660634,0.054701,0.170158,0.181225,0.141561,0.0906255,0.193475,0.239205,0.19068,0.307594,0.240395,0.135288
264,0.0734382,0.225717,0.010477,0.116728,0.126169,0.132187,0.112975,-0.0121749,0.0502648,0.0479681,0.0410087,0.00886319,-0.0156557,0.0388742,0.049279,0.185517,0.22751,0.135221,0.120508,0.278326,0.120545,0.180578,0.124563,0.265572,0.196517,0.17337,0.0751414,0.052999,0.191542,0.240499,0.201861,0.199466,0.0654225,0.0321098,0.0421381,0.162651,0.0973164,0.0915474
263,0.11051,0.0998285,0.138281,0.1101,0.0180959,0.14474,0.0318953,0.0917252,0.0731619,-0.0109884,-0.0482453,-0.0459185,-0.00547593,0.0623975,0.142578,0.179668,0.133772,0.197559,0.102448,0.198321,0.128751,0.0797586,0.107381,0.127879,0.151731,0.12483,0.245978,0.100974,0.182785,0.103251,0.220956,0.27004,0.0554629,0.11081,0.124129,0.120261,0.187968,0.126301
262,0.0182396,0.20334,0.171987,0.19219,0.221789,0.0725685,0.191675,0.153664,0.195156,0.158592,0.224306,0.152058,0.147392,0.193311,0.27562,0.173182,0.262977,0.310687,0.251259,0.24881,0.217261,0.320842,0.222036,0.176652,0.2886,0.245338,0.192657,0.233693,0.18127,0.241792,0.166178,0.224733,0.141742,0.234049,0.200519,0.328126,0.206287,0.321093
261,0.0239822,0.175922,0.122026,0.0809459,0.0153666,0.196708,0.144751,0.270937,0.131713,0.133378,0.0916805,0.167767,0.146471,0.1185,0.17534,0.126363,0.173625,0.16911,0.232848,0.0757029,0.0157744,0.163201,0.16712,0.156934,0.128044,0.263356,0.1865,0.14228,0.136019,0.142453,0.134767,0.134627,0.202233,0.184224,-0.0150818,0.193961,0.254299,0.200858
260,0.0977463,0.104813,0.274645,0.201591,0.300027,0.134162,0.27406,0.223605,0.134658,0.214219,0.169572,0.18053,0.197606,0.170546,0.219081,0.223841,0.216995,0.176434,0.183714,0.109121,0.191795,0.334703,0.25426,0.311511,0.328999,0.264389,0.243209,0.273162,0.229702,0.213806,0.0947845,0.197913,0.225467,0.168598,0.241188,0.287733,0.295542,0.182757
259,-0.028282,0.14568,-0.0139295,0.1623,0.031859,0.147081,0.044007,-0.0281733,0.0353872,0.0306873,-0.025535,-0.0706306,0.0223445,0.0381375,0.0497298,0.136983,0.143411,0.218862,0.0621307,0.177563,0.186969,0.159811,0.0812445,0.0768088,0.0975538,0.145337,0.193371,0.161369,0.180497,0.109964,0.200827,0.167172,0.106594,0.149618,0.126281,0.141931,0.123118,0.0842288
258,0.0548313,0.0717308,-0.0745418,0.149404,0.0280893,0.147014,-0.0217395,-0.0429631,-0.0124425,0.0929335,0.039293,0.111213,0.000319898,0.0504204,0.0723728,0.0679897,0.0617038,0.180999,0.0725511,0.247945,0.16746,0.0901667,0.0318752,0.0437396,0.0702732,0.0301047,0.0313537,0.120649,-0.0195889,0.0480552,0.0120815,0.080069,0.148332,0.09456,0.153909,0.089484,0.15084,0.160172
257,-0.0419128,0.0297145,0.136683,0.123284,0.161353,0.110669,0.119601,0.170808,0.14668,0.0768763,0.134252,0.0758443,0.139889,-0.0479276,0.267418,0.0998143,0.174424,0.193417,0.106599,0.159297,0.103289,0.0996638,0.109394,0.167051,0.103243,0.188496,0.245202,0.167945,0.167991,0.214481,0.138789,0.0718571,0.133442,0.10706,0.14353,0.207068,0.160208,0.0989797
256,-0.0709681,0.0284022,0.0371778,0.0473848,0.0401164,0.12937,0.155025,0.102003,0.150928,0.0169995,0.121798,0.166487,0.0840214,0.096105,0.182805,0.10032,0.183309,0.16894,0.105548,0.0503697,0.162707,0.113583,0.223095,0.119342,0.0976365,0.181213,0.136932,0.206632,0.175668,0.1541,0.121779,0.0334507,0.145353,0.105255,0.0608113,0.169039,0.162736,0.202242
255,-0.0805356,0.00773659,-0.0845047,-0.0431797,-0.0492603,-0.0213419,-0.0654319,-0.125917,0.103712,0.0161116,0.0967492,-0.0509995,-0.034879,-0.0551593,0.0532267,-0.0504847,0.00185397,0.12456,-0.0458419,0.0739072,0.0579486,0.0668625,-0.0708594,0.0553608,0.0476424,0.0818602,0.108031,-0.0667773,0.0200766,0.0564453,0.0440078,0.0415412,-0.0985363,-0.00391994,0.0160606,-0.000316044,-0.0385485,-0.0330967
254,-0.0900126,-0.00822028,0.0678413,0.0435639,0.0712356,0.0032175,-0.0295918,0.0711071,0.032055,-0.00841614,-0.0862462,0.0122363,0.119461,0.0369674,0.0787419,0.127655,0.117354,0.0435714,0.0406827,0.0796513,0.0703452,0.031319,-0.0609681,0.0529405,0.0287615,0.00815056,0.0197582,0.0128904,-0.0133736,0.0601163,0.0976155,0.0162143,-0.0264936,0.0698567,0.073038,0.108574,-0.00527062,0.0464566
253,0.0119146,0.0884617,0.0386425,0.0558486,0.00709114,0.0665942,0.00945848,0.149906,0.16758,0.0614674,0.0676626,0.0139744,0.033937,0.13183,0.159171,0.0715797,0.0741079,0.254347,0.0510288,0.162055,0.113972,0.120465,0.128798,0.22229,0.163856,0.124286,0.155449,0.248948,0.175974,0.167544,0.0159646,0.110067,0.123578,0.116126,0.0584849,0.0571297,0.105365,0.0387951
252,-0.0124016,0.0285589,0.0426727,0.0882475,0.0523411,0.05159,0.0751396,0.0470299,-0.0683062,0.00130614,-0.0739736,-0.0241624,-0.0603151,-0.0319803,-0.0356483,-0.000772603,0.051488,0.176901,0.0468226,0.101175,0.0839875,0.09721,-0.0717795,0.0872385,0.0611543,0.126242,0.0280502,0.0412001,-0.035547,-0.014668,0.0566494,0.117759,0.0444977,0.0284444,-0.0599318,0.0312491,0.0161421,-0.0821813
251,-0.108557,-0.0212016,-0.191083,-0.107837,-0.0617785,0.116618,-0.0617644,-0.0770306,-0.0940689,-0.0682703,-0.143666,-0.182974,-0.127715,-0.0177417,0.0644646,-0.0514357,-0.0497602,-0.0521269,-0.00475464,-0.0839078,-0.0473278,0.0205551,-0.0915436,-0.0903199,-0.112169,0.00411328,-0.156816,-0.111142,-0.0311467,-0.0537183,-0.0937342,-0.0301209,-0.065612,-0.158383,-0.173553,-0.00761131,-0.0893996,-0.302008
250,-0.0767075,0.043995,-0.0525435,-0.114921,0.0213159,0.10963,0.105502,0.0894113,0.0124361,0.00927382,0.0293379,0.113328,-0.045306,0.03514,0.0290051,0.102628,0.129096,0.0971794,0.0251713,0.0440128,0.0547673,0.0686426,0.0371125,0.0283219,-0.0199649,0.069431,0.0841808,-0.106401,-0.0662714,0.0751658,-0.129241,-0.0663173,-0.12767,-0.0189804,-0.170434,-0.0652102,0.0486708,-0.164943
249,-0.255337,0.0202247,-0.105132,0.108664,-0.0193477,0.0115226,0.0096511,-0.0173025,0.0396266,0.0716186,-0.117372,-0.044309,-0.092829,-0.132177,0.0667028,-0.0630696,-0.0117809,-0.0829069,-0.0949845,-0.0177237,-0.113376,-0.0450879,-0.0708866,-0.0881459,0.00716198,-0.104552,-0.00714091,-0.0799993,-0.135954,-0.108871,-0.14297,-0.167233,-0.0793813,-0.207211,-0.0323693,-0.21037,-0.133145,-0.211026
248,-0.174649,-0.164323,-0.191588,-0.0607779,-0.198741,-0.0525806,-0.0800476,-0.0916158,-0.0413026,-0.0977933,-0.090593,-0.133272,-0.125675,-0.138093,-0.237204,0.0742185,-0.0829308,-0.124507,-0.0973559,-0.111927,-0.151759,-0.182008,-0.183423,-0.324663,-0.151087,-0.127195,-0.21357,-0.142962,-0.218762,-0.32593,-0.207648,-0.187015,-0.187368,-0.282009,-0.198852,-0.199671,-0.322519,-0.349367
247,-0.420507,-0.334961,-0.234868,-0.251159,-0.309365,-0.293085,-0.329149,-0.175668,-0.273459,-0.252386,-0.345645,-0.280558,-0.263299,-0.3251,-0.255933,-0.36085,-0.281954,-0.308822,-0.287989,-0.409655,-0.345001,-0.418198,-0.349854,-0.302465,-0.33936,-0.422549,-0.385943,-0.37226,-0.365999,-0.474635,-0.479181,-0.478214,-0.412937,-0.467612,-0.483349,-0.515085,-0.530597,-0.521311
246,-0.49996,-0.360319,-0.355493,-0.320543,-0.369134,-0.332893,-0.314401,-0.237952,-0.292839,-0.303324,-0.450222,-0.371825,-0.391546,-0.35399,-0.43977,-0.361537,-0.326965,-0.418246,-0.362739,-0.471658,-0.362995,-0.473391,-0.48473,-0.554953,-0.416663,-0.465901,-0.57458,-0.519502,-0.389923,-0.587378,-0.567857,-0.58279,-0.660918,-0.569627,-0.656199,-0.708123,-0.63444,-0.659052
245,-0.94376,-0.785307,-0.740471,-0.830512,-0.749041,-0.66198,-0.661492,-0.696455,-0.654494,-0.683999,-0.710666,-0.729292,-0.713759,-0.773374,-0.829208,-0.657822,-0.810196,-0.789542,-0.792159,-0.782497,-0.82348,-0.928048,-0.955537,-0.937883,-0.991709,-0.882011,-0.855559,-0.947918,-0.93066,-0.971602,-1.09196,-1.02933,-1.09526,-0.893912,-1.06871,-1.06774,-1.10055,-1.04576
244,-1.06378,-1.06857,-0.992604,-0.759715,-0.863638,-0.821356,-0.939192,-0.802325,-0.793106,-0.740666,-0.920539,-0.807677,-0.943835,-0.945163,-0.921861,-0.964343,-0.933938,-0.877211,-1.03301,-0.991932,-0.944854,-1.03677,-1.06479,-1.07563,-1.04571,-1.04942,-1.14653,-1.1519,-1.21939,-1.13777,-1.216,-1.12864,-1.23056,-1.3221,-1.15878,-1.27461,-1.13986,-1.32805
243,-1.48669,-1.35897,-1.28267,-1.22877,-1.14788,-1.11058,-1.12709,-1.05521,-1.14083,-1.26593,-1.15402,-1.20531,-1.14898,-1.23423,-1.2693,-1.2799,-1.39592,-1.36479,-1.37463,-1.51561,-1.39586,-1.42605,-1.34198,-1.39604,-1.56741,-1.5211,-1.48811,-1.63327,-1.6694,-1.58188,-1.59902,-1.65169,-1.56395,-1.6749,-1.61573,-1.70901,-1.6766,-1.78048
242,-1.87416,-1.69782,-1.54236,-1.55951,-1.43811,-1.41006,-1.40227,-1.35198,-1.37247,-1.3914,-1.28909,-1.38256,-1.45026,-1.4925,-1.5434,-1.47762,-1.67401,-1.72646,-1.80419,-1.71962,-1.71472,-1.70561,-1.61415,-1.77227,-1.87997,-1.83095,-1.9687,-1.8804,-1.86799,-1.85096,-1.98005,-1.95476,-1.85454,-2.01704,-2.09223,-2.03593,-1.97408,-2.03424
241,-2.54116,-2.47573,-2.24616,-2.12097,-2.06703,-2.04902,-1.93212,-2.04925,-1.88898,-1.99982,-1.90303,-2.09847,-1.98626,-2.07462,-2.13923,-2.13836,-2.20296,-2.31849,-2.34194,-2.42469,-2.41417,-2.34581,-2.31081,-2.44449,-2.40637,-2.49237,-2.52758,-2.44302,-2.46662,-2.57109,-2.52825,-2.63089,-2.64363,-2.62025,-2.57263,-2.68036,-2.61775,-2.58923
240,-3.23421,-2.95652,-2.69091,-2.57964,-2.59076,-2.41939,-2.30779,-2.36581,-2.30191,-2.35048,-2.34362,-2.36015,-2.31562,-2.48897,-2.51735,-2.6534,-2.66977,-2.78269,-2.86157,-2.97458,-2.76042,-2.84965,-2.86519,-2.86401,-2.93332,-3.03618,-2.93041,-3.15892,-3.02567,-3.00678,-3.11592,-3.03997,-3.12045,-3.19085,-3.15618,-3.15211,-3.19308,-3.20713
239,-3.88472,-3.60776,-3.41218,-3.18831,-3.15096,-3.04832,-2.91907,-2.85377,-2.88563,-2.90697,-2.9879,-2.94055,-2.98897,-3.08035,-3.35817,-3.28519,-3.34533,-3.53742,-3.50842,-3.56256,-3.49862,-3.57601,-3.60327,-3.55961,-3.59876,-3.75572,-3.64453,-3.6069,-3.74071,-3.55416,-3.72876,-3.83687,-3.83084,-3.74585,-3.85481,-3.72234,-3.86407,-3.87904
238,-5.03629,-4.53623,-4.42176,-4.1548,-4.00211,-3.82809,-3.81976,-3.81745,-3.91713,-3.77163,-3.92898,-3.81443,-3.86651,-3.87645,-4.15311,-4.18856,-4.31909,-4.36227,-4.53732,-4.64711,-4.60284,-4.44562,-4.66548,-4.5541,-4.71941,-4.63365,-4.65478,-4.64406,-4.70212,-4.76265,-4.78529,-4.78285,-4.72204,-4.70768,-4.81265,-4.73795,-4.69977,-4.75918
237,-6.25744,-5.7604,-5.27303,-5.04791,-4.92482,-4.87477,-4.65608,-4.60777,-4.68542,-4.68639,-4.60796,-4.70408,-4.72876,-4.83419,-5.05454,-5.07504,-5.23409,-5.23935,-5.57912,-5.55417,-5.48743,-5.43325,-5.35743,-5.52574,-5.5704,-5.52234,-5.58985,-5.58775,-5.60237,-5.6159,-5.67906,-5.73404,-5.59387,-5.73546,-5.59752,-5.58939,-5.67769,-5.62504
236,-7.57485,-7.0509,-6.64469,-6.35036,-6.07134,-5.93475,-5.81848,-5.69078,-5.66091,-5.55833,-5.66471,-5.58363,-5.5256,-5.73154,-6.25972,-6.21712,-6.40601,-6.47921,-6.75129,-6.75783,-6.56223,-6.49229,-6.56256,-6.55134,-6.67858,-6.7178,-6.66455,-6.72801,-6.74923,-6.71903,-6.6782,-6.75361,-6.66302,-6.70314,-6.71664,-6.78734,-6.70544,-6.4797
235,-9.41925,-8.58053,-8.13221,-7.66864,-7.34824,-7.10021,-7.01515,-6.93079,-6.86343,-6.88667,-6.82548,-6.84154,-6.9053,-7.03826,-7.40509,-7.4522,-7.61004,-7.79916,-8.18486,-8.09122,-7.90394,-7.81562,-7.70494,-7.871,-7.93371,-7.90568,-8.083,-8.01749,-8.06442,-8.01445,-7.98861,-7.92055,-8.01031,-8.00912,-7.85618,-7.83848,-7.93661,-7.68771
234,-11.29,-10.4639,-9.82009,-9.28198,-8.86717,-8.59041,-8.4594,-8.38037,-8.11251,-8.24291,-8.17528,-8.14454,-8.15803,-8.46141,-8.90549,-8.88999,-8.99722,-9.3421,-9.57944,-9.53293,-9.34355,-9.28589,-9.23234,-9.2963,-9.39131,-9.49042,-9.44964,-9.34786,-9.2649,-9.48611,-9.33411,-9.52122,-9.40893,-9.33391,-9.28987,-9.12232,-9.09105,-8.9484
233,-13.4117,-12.3665,-11.5836,-11.1683,-10.559,-10.2853,-10.0946,-9.83169,-9.83675,-9.76196,-9.61345,-9.64974,-9.66566,-9.93012,-10.4156,-10.5618,-10.7353,-11.009,-11.3622,-11.1855,-10.9535,-10.8224,-10.8282,-10.9442,-10.9208,-11.0334,-11.0037,-11.1012,-10.9807,-10.893,-10.8149,-10.8678,-10.9961,-10.6968,-10.6596,-10.467,-10.4387,-10.2446
232,-15.5853,-14.3011,-13.4621,-12.8558,-12.211,-11.7239,-11.5985,-11.3242,-11.145,-11.2058,-11.1305,-11.106,-11.0984,-11.4474,-11.9313,-12.1424,-12.2833,-12.517,-12.94,-12.6721,-12.5238,-12.3113,-12.2018,-12.1793,-12.4724,-12.5167,-12.4061,-12.4042,-12.3757,-12.3957,-12.3951,-12.3158,-12.1409,-12.0463,-12.1316,-11.8334,-11.7827,-11.5328
231,-18.0407,-16.6389,-15.5853,-14.8396,-14.2897,-13.8005,-13.327,-13.1175,-12.9929,-12.8299,-12.8291,-12.7981,-12.8281,-13.1337,-13.8685,-13.7278,-14.1994,-14.4192,-14.8427,-14.5546,-14.4359,-14.0628,-14.1305,-14.0774,-14.1233,-14.2855,-14.0816,-14.1729,-14.0707,-14.2364,-13.9796,-13.9797,-13.9421,-13.7547,-13.731,-13.5851,-13.2079,-13.0067
230,-20.5663,-18.9725,-17.9615,-17.0132,-16.215,-15.7351,-15.3659,-14.9237,-14.7842,-14.5456,-14.4998,-14.552,-14.4878,-14.8026,-15.8065,-15.6397,-15.8458,-16.1363,-16.5683,-16.5375,-16.1455,-15.7556,-15.8293,-15.833,-15.8838,-16.0085,-15.8016,-15.9098,-15.7214,-15.5635,-15.7182,-15.5727,-15.4378,-15.3114,-15.0916,-14.9801,-14.7297,-14.4984
229,-23.0682,-21.1111,-19.9223,-18.9873,-18.1058,-17.4055,-17.0243,-16.6411,-16.2615,-16.2262,-16.0535,-16.014,-16.0114,-16.4349,-17.2256,-17.2119,-17.4834,-17.7723,-18.3733,-18.2113,-17.8032,-17.544,-17.4598,-17.3626,-17.3061,-17.5148,-17.3971,-17.4156,-17.2624,-17.1014,-17.1491,-17.0013,-16.8001,-16.6122,-16.5214,-16.4071,-16.1796,-15.5951
228,-25.4812,-23.4288,-22.0863,-21.1192,-19.8482,-19.1182,-18.8055,-18.4978,-18.0848,-17.9267,-17.6418,-17.5609,-17.6295,-18.1023,-18.8335,-18.8599,-19.1978,-19.5561,-20.2733,-19.7766,-19.4928,-19.2239,-18.9754,-19.0829,-19.0657,-19.2375,-19.1315,-18.8843,-18.937,-18.7351,-18.6593,-18.6945,-18.333,-18.1744,-18.0683,-17.696,-17.4528,-17.1724
227,-27.6505,-25.3035,-23.7053,-22.6015,-21.5409,-20.6727,-20.2505,-19.7681,-19.5156,-19.2601,-19.2114,-18.9457,-18.8665,-19.3501,-20.2832,-20.3363,-20.6761,-21.0544,-21.7094,-21.2929,-20.8039,-20.5613,-20.3313,-20.3057,-20.3685,-20.5052,-20.3467,-20.1736,-20.1763,-20.032,-19.7703,-19.9404,-19.6992,-19.3945,-18.9544,-18.8403,-18.5017,-18.21
226,-29.9174,-27.3974,-25.7373,-24.5157,-23.4119,-22.4363,-21.858,-21.333,-21.079,-20.6619,-20.5665,-20.5147,-20.5077,-20.8943,-21.7997,-21.9382,-22.3181,-22.7026,-23.3665,-22.8184,-22.3717,-22.1031,-21.7868,-21.884,-21.9217,-22.0483,-21.8652,-21.6026,-21.4964,-21.5509,-21.3057,-21.3221,-20.9115,-20.6381,-20.4574,-20.2601,-19.8188,-19.3343
225,-31.488,-28.8493,-27.2006,-25.8998,-24.6944,-23.6701,-23.0762,-22.5085,-22.2596,-21.9593,-21.7719,-21.6161,-21.4826,-22.1666,-22.906,-23.0521,-23.3509,-23.9797,-24.5947,-24.0492,-23.549,-23.1454,-23.0385,-23.0077,-23.0981,-23.3403,-22.8683,-22.9269,-22.6801,-22.7344,-22.3555,-22.1279,-21.965,-21.6223,-21.3886,-21.2505,-20.8773,-20.0225
224,-33.1284,-30.3544,-28.4553,-27.0938,-25.8769,-25.0248,-24.1768,-23.6761,-23.286,-22.8962,-22.7582,-22.6955,-22.6394,-23.2482,-24.1519,-24.2445,-24.5841,-24.9336,-25.5944,-25.1483,-24.7174,-24.2543,-24.037,-24.1359,-24.0334,-24.3947,-24.1182,-23.802,-23.5703,-23.5599,-23.4569,-23.2526,-22.9552,-22.7156,-22.4732,-22.0318,-21.6804,-21.083
223,-33.8552,-31.1514,-29.2583,-27.9934,-26.7058,-25.6652,-25.0399,-24.2517,-24.0269,-23.636,-23.2844,-23.4378,-23.3113,-23.8243,-24.7908,-24.842,-25.1831,-25.5212,-26.1925,-25.8534,-25.1546,-24.9517,-24.6335,-24.6837,-24.7156,-24.8363,-24.3968,-24.3164,-24.2125,-24.0545,-23.8945,-23.8142,-23.5037,-23.1193,-22.9667,-22.4942,-22.2278,-21.3613
222,-34.6201,-31.6911,-30.0587,-28.4854,-27.0227,-26.1006,-25.2822,-24.7345,-24.2508,-24.1105,-23.7785,-23.6543,-23.5515,-24.1372,-25.2566,-25.2376,-25.5052,-25.8681,-26.7588,-26.2752,-25.6001,-25.1353,-24.9608,-25.0361,-25.0256,-25.2085,-24.9055,-24.7779,-24.567,-24.4789,-24.2778,-24.042,-23.7976,-23.5258,-23.2079,-22.7838,-22.5264,-21.4922
221,-34.9458,-32.0683,-30.272,-28.7433,-27.2941,-26.1931,-25.6428,-24.9954,-24.6272,-24.1044,-24.1894,-23.9335,-24.008,-24.2509,-25.2993,-25.5842,-25.7665,-26.2896,-26.9982,-26.5212,-25.8548,-25.3304,-25.2178,-25.3384,-25.1728,-25.6138,-25.1997,-25.0393,-24.9049,-24.6851,-24.5082,-24.3103,-24.1175,-23.8919,-23.4074,-23.1771,-22.764,-22.0336
220,-35.0826,-32.2672,-30.3798,-28.9597,-27.525,-26.3695,-25.5642,-25.0358,-24.755,-24.3838,-24.2339,-24.1023,-23.9991,-24.464,-25.5317,-25.7051,-25.7179,-26.1966,-27.0003,-26.4311,-25.9948,-25.44,-25.3603,-25.2964,-25.3333,-25.5636,-25.1916,-25.0568,-24.8789,-24.7363,-24.6543,-24.3197,-24.0459,-23.6025,-23.5562,-23.2786,-22.889,-22.1816
